postal_code,business_id,name,score,price.per.square.foot
94111,75965,MIXT GREENS,92,760
94111,3512,L' OLIVIER RESTAURANT,87.6,760
94111,2633,STARBUCKS COFFEE,93,760
94111,132,SILVER STAR CAFE AND DELI,85.5,760
94111,226,GRUMPY'S AMERICAN PUB,90.5,760
94111,66934,SUBWAY SANDWICH,96.5,760
94111,2228,TOKYO EXPRESS,90,760
94111,8251,HOG ISLAND OYSTER CO,91.75,760
94111,1850,BATTERY STREET COFFEE ROASTERY,85,760
94111,8847,VILLAGE MARKET,90.5,760
94111,38106,LA MAR CEBICHERIA PERUANA,89.66666667,760
94111,3515,BOUDIN BAKERY,96,760
94111,3575,ALFRED'S STEAKHOUSE,87.66666667,760
94111,4495,GOLDEN GATE MEAT CO,91.25,760
94111,3538,PALIO D'ASTI,79.66666667,760
94111,68041,LES ELEMENTS PATISSERIE,99,760
94111,13831,FOCACCIA MARKET BAKERY,100,760
94111,65371,FUZIO UNIVERSAL BISTRO,90.75,760
94111,16112,THE FATTED CALF,94,760
94111,8171,CIAO BELLA GELATERIA,95.6,760
94111,4108,SAN FRANCISCO BELLE,94,760
94111,27472,SF BAY CLUB -  COURT COMMISARY,93.33333333,760
94111,69881,ANDERSEN BREAD,96.5,760
94111,61880,GREEN BAR,91,760
94111,75944,ALEX GOURMET BURRITO,100,760
94111,75782,NEVER TOO LATTE XPRESS,92,760
94111,38030,BOCCALONE,95.4,760
94111,70034,IL CANTO CAFE,96.5,760
94111,870,YAN'S KITCHEN,82.66666667,760
94111,36602,CAFE INSALATA,91.66666667,760
94111,25374,CAFE DESTIJI,84.75,760
94111,61856,YOPPI YOGURT,94,760
94111,9103,MARKETBAR,90.5,760
94111,76546,LANDMARK THEATRES EMBARCADERO CENTER,100,760
94111,69311,SOUP JUNKIE,100,760
94111,3540,WILDFLOWER CAFE,87.25,760
94111,18126,TACOS SAN BUENA,90.5,760
94111,33747,PIER 23 CAFE INC,87,760
94111,67804,TCHO,92.33333333,760
94111,5137,MCDONALDS,100,760
94111,1090,TRICOLORE CAFFE' AND PIZZERIA,93,760
94111,75259,THE BATTERY - PREP KITCHEN,96,760
94111,4056,FERRY PLAZA WINE MERCHANT,96,760
94111,65580,SUBWAY #25578,96.8,760
94111,35415,ALCATRAZ LANDING CAFE,93.5,760
94111,3541,IL MASSIMO DEL PANINO,77.75,760
94111,7675,S & P CONCESSIONS-MS SAN FRANCISCO,91,760
94111,873,"THE COFFEE ROASTER, INC.",97.5,760
94111,60425,SCREAM LLC,97,760
94111,71831,CAFE TERMINUS,92,760
94111,5391,BROOKS AND DAUGHTERS SPROUTS,100,760
94111,69501,FOG CITY,98,760
94111,7479,RJ'S MARKET,88,760
94111,4412,THE BUBBLE LOUNGE,87.66666667,760
94111,1493,PEET'S COFFEE & TEA,92.6,760
94111,36213,SENS RESTAURANT,86.6,760
94111,33388,SUSHI KINTA,88.8,760
94111,39076,THE AVANTINE,85.33333333,760
94111,69006,CHIPOTLE MEXICAN GRILL #1566,92.5,760
94111,60590,HAPPY GIRL KITCHEN CO,100,760
94111,33222,SAN FRANCISCO SOUP COMPANY,97.4,760
94111,67543,FARMHOUSE CULTURE,100,760
94111,9631,7-ELEVEN STORE 2231-33429A,89.6,760
94111,33190,GAMBINO'S,93.5,760
94111,7547,SUR LA TABLE,97.2,760
94111,130,CAFFE MACARONI,94,760
94111,38179,HILLSTONE RESTAURANT,91.66666667,760
94111,71740,BON APPETIT MANAGEMENT CO. - SEAGLASS,91.5,760
94112,75604,RINCON LATINO,86,481
94112,69600,GRANDMA'S,100,481
94112,3256,"CONNECTION, THE",94,481
94112,18310,CHEF HUNAN,88.33333333,481
94112,61016,PUPUSERIA EL GOLAZO,94.75,481
94112,68508,PHO NICE,85.75,481
94112,995,JO JO'S CAFE,86.6,481
94112,66584,WESTERN DONUTS SHOP #2,95.75,481
94112,38427,ANDREA'S BAKERY,81.66666667,481
94112,7778,PAN LIDO SALVADORENO #2 INC.,91.8,481
94112,67299,"HOME MAID RAVIOLI CO., INC.",100,481
94112,69606,EL PORTENO I RESTAURANT,89.5,481
94112,75888,THE MAYFLOWER,91,481
94112,68401,CHASING LIONS CAFE,92.33333333,481
94112,65530,MI TIERRITA MARKET,96.2,481
94112,3252,LITTLE JOES PIZZA REST.,94.2,481
94112,57579,BEI JING RESTAURANT,85,481
94112,5808,BALBOA HIGH SCHOOL,99.2,481
94112,17779,NEW BOSWORTH MARKET,97.2,481
94112,7796,SUPER LOW MARKET,84.8,481
94112,7759,PASITA'S BAKERY,97.6,481
94112,5925,ARCHBISHOP RIORDAN HIGH SCHOOL CAFE,98,481
94112,6677,SNACK & BOTTLE SHOP,100,481
94112,11034,RITA'S CATERING TRUCK,81.25,481
94112,3263,CROATIAN CULTURAL CENTER,94,481
94112,1511,MAMA' ART CAFE,97.33333333,481
94112,69058,HAWAIIAN SANDWICHES SHOP,94.66666667,481
94112,34885,CHOP STICKS FAST FOOD,88.4,481
94112,4849,FAMILY MARKET,93.5,481
94112,69302,CITY CAFE LLC,88.33333333,481
94112,993,CHICK-N-DELI,96.5,481
94112,5898,MONROE ELEMENTARY SCHOOL,95,481
94112,77433,MANEELAP SRIMONGKOUN,96,481
94112,34423,RED SEA MARKET,97.2,481
94112,5894,SAN FRANCISCO COMMUNITY ELEM.SCHOOL,100,481
94112,5893,CLEVELAND ELEMENTARY SCHOOL,99.5,481
94112,68219,CALABRIA BROS.,99.5,481
94112,1362,RESTAURANTE FAMILIAR,97.2,481
94112,2766,TAQUERIA GUADALAJARA,87.83333333,481
94112,39220,TAQUERIA LA IGUANA AZUL,87,481
94112,2308,GOLDILOCKS,95.83333333,481
94112,1426,SWEET DELIGHT BAKERY,88.4,481
94112,69995,CRAZY PEPPER,77,481
94112,7765,HILDA'S MART & BAKE SHOP,95.8,481
94112,5860,JUNE JORDAN,96.5,481
94112,66442,EAST & WEST GOURMET AFGHAN FOOD,100,481
94112,5942,EPIPHANY ELEMENTARY,98.16666667,481
94112,619,A-1 BAKERY,87.2,481
94112,2523,VENICE PIZZA AND RESTAURANT,90.75,481
94112,256,MARCHE CLUB OF S.F.,98,481
94112,1296,TAQUERIA EL BUEN SABOR,96.2,481
94112,65350,CORDOVA MARKET,97.5,481
94112,59331,THE LUNCH BOX,91.2,481
94112,32818,QUALITY GAS FOR YOUR CAR ARCO AM/PM,96,481
94112,71131,RICO PAN,92,481
94112,59021,SUBWAY #43108,98.66666667,481
94112,21581,LOS GUANACOS,91.25,481
94112,75811,BUBBLE BOBA,94,481
94112,20367,MANILA ORIENTAL MARKET,86,481
94112,7216,EL CHICO PRODUCE MARKET #2,79.25,481
94112,69090,NUCHA,100,481
94112,14027,CUMAICA COFFEE CO.,87.16666667,481
94112,15279,DELI WORLD,94.83333333,481
94112,73905,LA FAMILIA MARKET,87,481
94112,6934,YANGTZE MARKET #2,88,481
94112,66974,LIMON ROTISSERIE,92.66666667,481
94112,505,QUICKLY,93.6,481
94112,65485,BATTER UP,96.5,481
94112,60628,PHILLIES,95,481
94112,36208,SILVER CAFE,96,481
94112,74694,CRUMBLE,100,481
94112,5258,IBERIA CATERING,91.66666667,481
94112,5792,KEY ELEMENTARY SCHOOL,99.2,481
94112,71357,LA TAQUERIA MENUDO,94.5,481
94112,257,JOE'S CABLE CAR RESTAURANT,96.8,481
94112,34425,AMEL'S MARKET,99.2,481
94112,59651,MCGARDEN BAKERY,91.33333333,481
94112,7747,SAFEWAY STORE #964,94.75,481
94112,34995,TAQUERIA REINA'S,91.4,481
94112,76004,YUMMY HUT,90,481
94112,74563,GOLDEN OCEAN QUICKLY,99,481
94112,5807,SHERIDAN ELEMENTARY SCHOOL,99.2,481
94112,3476,GRAND LODGE OF CALIFORNIA,92,481
94112,2189,PRINCESS BAKERY,81.4,481
94112,5810,DENMAN MIDDLE SCHOOL,96.8,481
94112,5096,POPEYES-GENEVA & MISSION,92.66666667,481
94112,258,VIKINGS GIANT SUBMARINE,92,481
94112,615,J & A RESTAURANT,90,481
94112,65532,DAILY RESTAURANT,91,481
94112,4683,JAVA ON OCEAN,90.33333333,481
94112,4850,COOL GUYS,95.2,481
94112,76906,PIZZA JOINT AND GRILL,96,481
94112,65834,ROMA PIZZERIA,82.6,481
94112,1554,KADOK'S,81.83333333,481
94112,59016,MISSION MARTCO,96.5,481
94112,5119,MCDONALDS,95,481
94112,5955,SF CHRISTIAN DAY SCHOOL,96.66666667,481
94112,68952,LIVE SUSHI,94.66666667,481
94112,3084,ITALIAN AMERICAN SOCIAL CLUB,87.75,481
94112,1796,PHILIPPINE DELICACIES,85.5,481
94112,70789,HONDURAS RESTAURANT LOS CATRACHO,91,481
94112,7689,UNOCAL 76  PACIFIC ENTERPRISES,98.66666667,481
94112,62560,TASTY COFFEE,96,481
94112,36165,MOCHA CHACA,93,481
94112,393,SUPER STAR RESTAURANT,92.33333333,481
94112,616,BEEP'S BURGER,97.6,481
94112,69821,PUPUSERIA METAPAN,94,481
94112,69769,WHOLE FOODS MARKET,98,481
94112,25167,GLAZE DONUTS,94.6,481
94112,39179,"TAQUERIA VALLARTAS, LLC",83.4,481
94112,77186,LA TERRAZA BAR RESTAURANT,96,481
94112,65216,KUTA BISTRO,100,481
94112,4586,THE CAKE HOUSE,94,481
94112,10578,LA FIESTA HALL,95.5,481
94112,30495,TAQUERIA MEXICO TIPICO,91.75,481
94112,34942,LUCKY OCEAN CAFE,97.6,481
94112,69026,GM MARKET INC.,78.5,481
94112,61915,LA LOMA PRODUCE NOS. 3 & 9 INC,91.2,481
94112,1994,EL POLLO SUPREMO,90.2,481
94112,36160,ZABB,97.2,481
94112,5868,LONGFELLOW ELEMENTARY SCHOOL,96.83333333,481
94112,3475,NORTH BEACH PIZZA,93.6,481
94112,5803,SUNNYSIDE ELEMENTARY SCHOOL,100,481
94112,5950,LICK-WILMERDING HIGH SCHOOL,97.8,481
94112,68540,RANK QUICKSERVE,87.33333333,481
94112,32431,JAPAN HOME CENTRE,99.33333333,481
94112,67894,DOCTOR'S LOUNGE,96.33333333,481
94112,65026,ANA'S MARKET,92,481
94112,71664,LA LOMA PRODUCE #6 CULIACAN,100,481
94112,58922,NAPLES PIZZARELLA,82.4,481
94112,1800,BRAVO PIZZA,85,481
94112,7571,ROXIE FOOD CENTER,98,481
94112,4801,YICK'S LIQUOR,100,481
94112,11018,HAWAIIAN DRIVE-INN #28,88.6,481
94112,62573,"GUZMAN'S PRODUCE MARKET, INC.",92.16666667,481
94112,824,BABY'S EATERY AND PALABOK,90.6,481
94112,1726,KFC/TACO BELL,98.8,481
94112,828,WALLY'S DIM SUM RESTAURANT,81.6,481
94112,62179,PAMPANGUENA CUISINE,96,481
94112,2312,OCEAN PIZZA RESTAURANT,89.2,481
94112,63488,THE SALAD PLACE,100,481
94112,68961,PUPUSERIA & RESTAURANTE PANCHITAS,95.33333333,481
94112,253,ANN'S DONUT COFFEE SHOP,97.2,481
94112,61461,SAN FRANCISCO FARMERS MARKET,90.33333333,481
94112,38258,HONG KONG BAKERY,87.6,481
94112,7243,CASA LUCAS #3,87.75,481
94112,1992,GENEVA STEAK HOUSE,83,481
94112,40044,LIN'S CAFETERIA,87,481
94112,830,LOS PLANES DE RENDEROS,94.4,481
94112,38752,LITTLE CAESARS PIZZA,97.6,481
94112,5977,SF ADULT DAY SERVICES,100,481
94112,827,TAQUERIA EL FAROLITO NO. 2,90.4,481
94112,37256,MISSION NOODLE HOUSE,94.4,481
94112,7529,BILLIARD PALACADE,92.2,481
94112,385,REINA RESTAURANT,85.6,481
94112,60334,SUSHI RAW #2,95.25,481
94112,66446,DESTINATION BAKING COMPANY,100,481
94112,35828,A1 GENEVA BAKERY,83.4,481
94112,68162,PIXIE'S SINUGBA,90.5,481
94112,71286,21 TASTE HOUSE,92,481
94112,33638,PISSED OFF PETE'S,96,481
94112,4859,7-ELEVEN STORE 2230-23342E,93.2,481
94112,65137,MARTITA RESTAURANT,93,481
94112,2309,BURGER KING,97,481
94112,3264,MCDONALDS,95.5,481
94112,76887,TSING TAO #4,80,481
94112,34102,THE BROKEN RECORD,87,481
94112,64612,HENRY'S HUNAN RESTAURANT,94.25,481
94112,7643,PACIFIC SUPER MARKET,70.5,481
94112,5990,MISSION YMCA SENIOR MEALS PROGRAM,99.6,481
94112,560,NORA'S MARKET,96.5,481
94112,68223,CAFFE D' MELANIO,88.5,481
94112,563,HANG FOOK BAKERY & RESTAURANT,77.5,481
94112,19169,CLUB BOTTOMS UP,92.25,481
94112,67554,GOOD ORCHARD BAKERY,86,481
94112,68890,GENEVA BUBBLE TEA,95.66666667,481
94112,67489,THE DARK HORSE INN,100,481
94112,1608,CLADDAGH COFFEE,94.5,481
94112,5825,GUADALUPE ELEMENTARY SCHOOL,98.4,481
94112,4952,CHEVRON STATIONS INC. #1727,99.2,481
94112,74281,TEAME CAFE,89,481
94112,2598,ROUND TABLE PIZZA,94.6,481
94112,7527,DON CHUYS MEXI-MERCADO,96,481
94112,71156,YOGURTLAND SOUTH BAY,99,481
94112,69125,MANNA CATERING,86.33333333,481
94112,18729,GOLDEN STATE MARKET,98,481
94113,71398,PICA PICA MAIZE KITCHEN,93.5,NA
94114,71904,HOT COOKIE,100,965
94114,36387,HAHN'S HIBACHI,84.66666667,965
94114,71328,FABLE,92,965
94114,67871,MISSION DOLORES ACADEMY,88,965
94114,61284,LA BOULANGE DE NOE,96,965
94114,5856,SANCHEZ SCHOOL,97.6,965
94114,66279,CASTRO VILLAGE WINE CO.,97,965
94114,67690,SARU,94.66666667,965
94114,35784,THAILAND RESTAURANT,87.25,965
94114,32893,ZADIN,87,965
94114,1631,CASA MEXICANA RESTAURANT,85.5,965
94114,64338,HI TOPS,90,965
94114,59745,SLIDERS DINER,85.4,965
94114,1280,AMASIA HIDE'S SUSHI BAR,98.5,965
94114,1354,SUSHI TIME,95.8,965
94114,2751,CAFE PONTE,89.6,965
94114,3832,CAFE DU NORD,87.66666667,965
94114,35862,TOAST EATERY,92,965
94114,69782,MAMA JI'S,73.5,965
94114,69904,THE RAINBOW,84,965
94114,34767,BRANDY HO'S HUNAN FOOD,95.8,965
94114,4998,M & L MARKET,94,965
94114,1352,LA TORTILLA,88.4,965
94114,63000,THE LITTLE CHIHUAHUA MEXICAN,91,965
94114,1626,LUPA TRATTORIA,93.75,965
94114,62771,DINOSAURS,95.8,965
94114,65181,MOLLIE STONE'S CASTRO MARKET,89.5,965
94114,2274,LA MEDITERRANEE,95.33333333,965
94114,28209,SUBWAY SANDWICHES #7307,96.2,965
94114,25777,CHURCH STREET CAFE,98.16666667,965
94114,3868,BARNEY'S,92.8,965
94114,4434,NOE VALLEY BAKERY & BREAD CO.,96.8,965
94114,1289,ORPHAN ANDY'S,88.83333333,965
94114,63156,TAKARA SUSHI S.F.,90,965
94114,39687,FRAPEZ,96,965
94114,70321,SLIDERBAR,82.33333333,965
94114,3477,CHOW,94.66666667,965
94114,7210,NOE VALLEY MARKET,98,965
94114,4702,SHUFAT MARKET,95.75,965
94114,1434,HOLEY BAGEL BAKERY,93.8,965
94114,57668,SUNSHINE MARKET,89.25,965
94114,39773,ZAPATA MEXICAN GRILL,91.8,965
94114,20327,"SUBS, INC.",89,965
94114,27167,BOMBAY INDIAN RESTAURANT,88,965
94114,1103,STARBUCKS COFFEE,97.2,965
94114,1341,SPIKE'S COFFEES & TEAS,91,965
94114,5965,EUREKA LEARNING CENTER,98,965
94114,33831,BLUSH,88.66666667,965
94114,67849,DANTE'S TABLE,73.5,965
94114,19269,RESTAURANT EIJI,98.8,965
94114,5837,MCKINLEY ELEMENTARY SCHOOL,92.2,965
94114,35076,CYBELLE'S PIZZA,94.6,965
94114,27557,BARRACUDA JAPANESE RESTAURANT,87.8,965
94114,37234,THOROUGH BREAD & PASTRY,99.33333333,965
94114,62358,SUPER DUPER,90.6,965
94114,66640,CURRY BOYZZ,73.33333333,965
94114,2643,THE CREPEVINE,93.66666667,965
94114,1332,CHLOE'S,85,965
94114,18825,FRESCA RESTAURANT,91.25,965
94114,4474,17TH & NOE MARKET,96.6,965
94114,67374,SWEET INSPIRATION BAKERY,94.75,965
94114,68680,MAIN STREET MEAT & FISH MARKET,100,965
94114,63905,SCREAM SORBET,100,965
94114,902,MARCELLO'S PIZZA,95.5,965
94114,7716,PAPA'S MARKET,98,965
94114,13374,ROOFTOP MIDDLE SCHOOL,92,965
94114,2863,HAYSTACK PIZZA RESTAURANT,89.5,965
94114,66394,CANELA,87,965
94114,315,THE POSH BAGEL,90.2,965
94114,5813,LICK MIDDLE SCHOOL,96,965
94114,5815,ALVARADO ELEMENTARY SCHOOL,94.83333333,965
94114,65044,FIVE STAR TRUFFLES,97.33333333,965
94114,35317,METROPOLITAN LOUNGE,92,965
94114,34661,PHILZ COFFEE,93,965
94114,75732,A.G. FERRARI FOODS,85,965
94114,36014,CATCH,89.5,965
94114,72027,GRIDDLE FRESH,87,965
94114,2951,HOUSE OF CHEN,86.2,965
94114,4827,CHURCH STREET MARKET,99,965
94114,4999,HARVEST MARKET,93.4,965
94114,1601,PASTA POMODORO,89.25,965
94114,2597,STARBUCKS COFFEE,99,965
94114,5000,PEET'S COFFEE & TEA,94.8,965
94114,1607,LE ZINC,93.5,965
94114,3850,THAI HOUSE EXPRESS ON CASTRO,91,965
94114,7457,24TH STREET CHEESE COMPANY,98.5,965
94114,6037,CASTRO SENIOR CENTER,94,965
94114,6348,CASTRO STREET CHEVRON,97.6,965
94114,68079,PHILZ COFFEE,95,965
94114,9553,THE SAUSAGE FACTORY,89.8,965
94114,5892,MISSION HIGH SCHOOL,94,965
94114,2493,MIYABI JAPANESE RESTAURANT,87,965
94114,2265,H CAFE,91.8,965
94114,39296,JUMPIN' JAVA COFFEE HOUSE,91.8,965
94114,63016,SPIN CITY COFFEE BAR,92.2,965
94114,3867,BACCO,89.75,965
94114,60657,HOME MAID RAVIOLI CO INC,100,965
94114,1287,CHILANGO,88.83333333,965
94114,26005,OSAKA SUSHI,62.75,965
94114,36749,PEASANT PIES,95.2,965
94114,26025,EUREKA RESTAURANT & LOUNGE,94.8,965
94114,1292,CASTRO THEATRE,94.25,965
94114,1294,ANCHOR OYSTER BAR INC.,92.8,965
94114,76633,WHOLE FOODS MARKET,92,965
94114,60380,WHOLE FOODS MARKET,95,965
94114,7207,GOLDEN PRODUCE,90,965
94114,7206,NOE HILL MARKET,97,965
94114,60756,BISOU,94.8,965
94114,65752,780 SWEETS,100,965
94114,2676,FIREFLY,94.5,965
94114,65335,KAIA FOODS,100,965
94114,37879,CAFE MYSTIQUE,64,965
94114,66191,AFC SUSHI @ MOLLIE STONE'S #9,94.25,965
94114,2796,JAMBA JUICE,94.5,965
94114,4978,ANGEL'S MARKET,91,965
94114,7361,PASTAGINA,88.5,965
94114,75349,ROBBERBARON,96,965
94114,35447,SPARKY'S PIZZA & DINER,77.5,965
94114,68533,FORK CAFE,88.5,965
94114,35464,BERNIE'S,93.2,965
94114,4992,HEALTHY SPIRITS,97.33333333,965
94114,64441,PATXI'S CHICAGO PIZZA,95.75,965
94114,36614,POESIA,89.75,965
94114,38070,JASMINE GARDEN LLC,85,965
94114,2721,RED JADE RESTAURANT,91,965
94114,3846,WARAKABUNE RESTAURANT,95.5,965
94114,59681,CREPE & BRIOCHE INC,100,965
94114,70184,KITCHEN STORY CAFE,96.33333333,965
94114,61009,CAFE LA TAZA,74.75,965
94114,19205,WOODHOUSE FISH COMPANY,97.8,965
94114,2475,FATTOUSH RESTAURANT,91.75,965
94114,5838,HARVEY MILK ELEMENTARY SCHOOL,91.66666667,965
94114,36695,GOLDEN NATURAL FOODS,85.75,965
94114,1124,SQUAT & GOBBLE CAFE #3,87.2,965
94114,27821,DUBOCE PARK CAFE,97,965
94114,2750,HAMANO SUSHI,93,965
94114,67000,CHILES PIES,92.66666667,965
94114,66861,CAFE SAVOR,91.25,965
94114,3331,HARVEY'S,83.5,965
94114,66670,CAFE SOPHIE,100,965
94114,66336,NIZARIO'S PIZZA #2,93,965
94114,2759,CASA MEXICANA,88.2,965
94114,38822,CONTIGO,93.5,965
94114,5606,CALIFORNIA PACIFIC MEDICAL CENTER,96,965
94114,4479,COURTNEY'S PRODUCE II,88,965
94114,4480,STARBUCKS COFFEE,97,965
94114,60400,STARBELLY,91.2,965
94114,4483,NOE BAGEL,94.25,965
94114,7638,NEW TERRACE MARKET,88.25,965
94114,7211,RELIANCE MARKET,95,965
94114,76074,EUREKA!,100,965
94114,66411,DEL POPOLO LLC,93.5,965
94114,36876,KASA INDIAN EATERY,86.2,965
94114,16162,QUICK-N-EZEE INDIAN FOODS,100,965
94114,7335,SWIRL ON CASTRO,96,965
94114,71784,URBAN BREAD CAFE,94,965
94114,2809,THE RESIDENCE,92.33333333,965
94114,70110,SAMOVAR TEA LOUNGE,90.5,965
94114,73949,CASTRO TARTS CAFE AND BAKERY INC.,86,965
94114,4987,ROSSI'S DELI,83.33333333,965
94114,3834,SAFEWAY #1507,88.6,965
94114,37141,DAIMARU SUSHI,90.6,965
94114,75036,PESCE,100,965
94114,70884,CRAFTHOUSE,98,965
94114,4509,AFC SUSHI @ SAFEWAY 1507,96.5,965
94114,68962,BASSOS,81,965
94114,1609,TUNG SING RESTAURANT,80.6,965
94114,76371,KIKKA AT WHOLE FOODS CASTRO,100,965
94114,4445,MARTHA & BROS. COFFEE COMPANY,90,965
94114,39205,RIN'S,94.5,965
94114,2615,THAI CHEF 2,71,965
94114,60631,EAST & WEST GOURMET FOOD,100,965
94114,76506,ESPRESSAMENTE ILLY,94,965
94114,64945,IKE'S PLACE,89.5,965
94114,2627,BURGERMEISTER,90.8,965
94114,70631,"EAT IT UP, BUTTERCUP",100,965
94114,2521,LOVEJOY'S TEAROOM & ANTIQUES,95.25,965
94114,1259,KD'S GROG & GROCERY,92,965
94114,68668,NANA JOES GRANOLA,100,965
94114,29100,ROSENBERG DELI & MARKET,94,965
94114,943,EL CASTILLITO TAQUERIA INC.,88.75,965
94114,60445,CASTRO COFFEE COMPANY,94.2,965
94114,69234,WASABI BISTRO JAPANESE RESTAURANT,78.5,965
94114,2613,ESCAPE FROM N.Y. PIZZA,91,965
94114,67148,DANDELION CHOCOLATE,100,965
94114,61326,FRANCES,99.6,965
94114,3830,CAFE FLORE,86,965
94114,3825,COVE CAFE,67.25,965
94114,4500,CHURCH STREET GROCERY,92.66666667,965
94115,74989,THE FILLMORE,94,880
94115,3690,BENIHANA OF TOKYO,97.2,880
94115,4705,GINO'S GROCERY COMPANY,94.6,880
94115,24024,KABUKI CINEMA BISTRO BAR,95.5,880
94115,20824,O IZAKAYA LOUNGE,92.33333333,880
94115,62900,CURBSIDE CAFE,91,880
94115,651,FUKI SUSHI,83,880
94115,1454,KISS SEAFOOD,91.5,880
94115,4692,FRIENDS LIQUOR,96.33333333,880
94115,64773,BISTRO SF GRILL,88.2,880
94115,68454,KIPPU JAPANESE RESTAURANT,94,880
94115,33998,COASTSIDE FARMS AND SPECIALTIES,100,880
94115,645,TAN-TAN,97.6,880
94115,75453,SONG TEA MERCHANTS,100,880
94115,2035,ISUMIYA,84.4,880
94115,33117,THE ELITE CAFE,83.8,880
94115,13564,QUICK N EASY INDIAN FOODS,100,880
94115,7768,THE CAKEMAKER,100,880
94115,33527,POPEYES CHICKEN & BISCUITS,94.71428571,880
94115,67856,PEARL MARKET,94.5,880
94115,728,CUMAICA COFFEE COMPANY,92,880
94115,61073,FAT ANGEL,94.5,880
94115,1427,MIFUNE DON,93.66666667,880
94115,2535,PEET'S COFFEE & TEA,91.8,880
94115,33564,HAPPY SHABU SHABU,96.66666667,880
94115,64021,SWEET MAPLE COFFEE SHOP,91.5,880
94115,69576,ROAM ARTISAN BURGERS,94.33333333,880
94115,7764,YASUKOCHI'S SWEET SHOP,97.5,880
94115,69984,SCHOOLS OF THE SACRED HEART - SAN FRANCISCO,89.5,880
94115,64632,KUSHITSURA RESTAURANT SF,78.6,880
94115,75452,ZAZANG RESTAURANT,90,880
94115,64814,MY IVY CORP.,86.14285714,880
94115,54,RHODA GOLDMAN PLAZA,96.4,880
94115,642,ANDERSEN BAKERY,98.33333333,880
94115,58718,FISHBOWL,91.5,880
94115,5378,WATERMELON MAN & SON,100,880
94115,64835,JANE,91.5,880
94115,72046,PALMER'S,96,880
94115,2039,VIA VENETO,93.5,880
94115,2027,SANPPO RESTAURANT,86.16666667,880
94115,71287,GLAZE TERIYAKI,96,880
94115,68636,PREET PALACE INDIAN CUISINE,90,880
94115,72024,TACOBAR,92,880
94115,75306,CAFE MURANO,91,880
94115,1724,CAFE MUMS,88.4,880
94115,5854,GATEWAY HIGH/KIP SCHOOLS,94.33333333,880
94115,2866,ELIZA'S RESTAURANT,96.4,880
94115,63602,BUMZYS COOKIES,99.33333333,880
94115,67657,ROOSTER TAIL,98.5,880
94115,10235,NIJIYA MARKET,87.2,880
94115,36412,TATAKI SUSKI & SAKE BAR,94.5,880
94115,67862,THE SOCIAL STUDY,98.66666667,880
94115,35962,INDIA PALACE,87,880
94115,6432,CLAY THEATRE,96,880
94115,68152,STATE BIRD PROVISIONS,100,880
94115,1777,PETE'S DELI & CAFE,90.6,880
94115,6025,KIMOCHI INC,93.4,880
94115,26348,WON MI RESTAURANT,86.4,880
94115,61771,SUSHI AKATOMBO,93.75,880
94115,4694,CONVENIENCE DELI & GROCERY,95.2,880
94115,4693,HONEY BAKED,97.16666667,880
94115,64041,MEHFIL INDIAN CUISINE & BAR,87.8,880
94115,9797,KAISER PERMANENTE NUTRITION - 5TH FLOOR,98.4,880
94115,68986,CAFE TROYA FILLMORE,94,880
94115,6018,3RD BAPTIST FELLOWSHIP HALL,99,880
94115,40216,KUISHINBO,84.66666667,880
94115,64346,FILLMORE BAKE SHOP,86.33333333,880
94115,18681,TORTILLA HEIGHTS,90.6,880
94115,10875,BLUE JAY,97.6,880
94115,4546,LONDON MARKET & DELI,94,880
94115,63303,MY FATHER'S KITCHEN LLC,96,880
94115,26341,"NATURAL MARKET, INC.",95,880
94115,631,SUBWAY SANDWICHES & SALADS,91.83333333,880
94115,325,MIFUNE RESTAURANT,86,880
94115,65270,CALIFORNIA PACIFIC MEDICAL CENTER - CAFE,97.5,880
94115,60554,MATCHING HALF,100,880
94115,24023,KABUKI CINEMA,94.16666667,880
94115,625,CALIFORNIA TENNIS CLUB,93.6,880
94115,74595,RAMEN UNDERGROUND,92,880
94115,59374,CAFE CAGNONE,83,880
94115,2609,PRIDE OF THE MEDITERRANEAN,81.2,880
94115,66992,MIFUNE BISTRO,93.8,880
94115,5853,RAOUL WALLENBERG HIGH SCHOOL,100,880
94115,4718,MAY FLOWER MKT.,91,880
94115,74993,TENROKU SUSHI,94,880
94115,3682,KENTUCKY FRIED CHICKEN,89.16666667,880
94115,64092,MOYO'S YOGURT,100,880
94115,71696,B. PATISSERIE LLC,100,880
94115,59838,OTD,94.4,880
94115,38458,KISSA KO,90.66666667,880
94115,64387,YIN MCDONALD'S,94.66666667,880
94115,1186,TULLY'S  COFFEE,91.16666667,880
94115,58735,GUSSIE'S CHICKEN AND WAFFLES,82.33333333,880
94115,35284,APOLLO COFFEE,98.6,880
94115,3302,RUSSIAN CENTER SOCIAL HALL,95.75,880
94115,7575,SUPER MIRA,87.8,880
94115,74594,SHABUSEN,95,880
94115,38595,BRUNO'S PIZZA AND RESTAURANT,97.16666667,880
94115,1359,STARBUCKS COFFEE,97.33333333,880
94115,628,EL BURRITO EXPRESS #2,92.14285714,880
94115,2012,"CHEESE STEAK SHOP, THE",91,880
94115,73908,WILD HARE,94,880
94115,64626,YOPPI FROZEN YOGURT,92.6,880
94115,33413,CREATIVE ARTS CHARTER SCHOOL,98.8,880
94115,68938,PA'INA LOUNGE & RESTAURANT,95.33333333,880
